retailer_id,retailer_name,distributor_id,territory_id,outlet_type,town_name,pincode,onboard_date,status,deactivation_date
RET-02373,Maa Mangala Bhandar - 05,DIST-020,T-OD-01,Kirana Store,Balasore,756002,2025-12-23,Active,
RET-02374,Swain General Store - 02,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751007,2025-12-23,Active,
RET-02375,Shree Lakshmi Traders - 08,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2025-12-23,Active,
RET-02376,Mondal Brothers - 15,DIST-017,T-WB-14,Kirana Store,Kalyani,741235,2025-12-23,Active,
RET-02377,Nath General Store,DIST-031,T-AS-01,Kirana Store,Guwahati,781001,2025-12-24,Active,
RET-02378,Panda General Store - 02,DIST-022,T-OD-03,Kirana Store,Bhadrak,756101,2025-12-25,Active,
RET-02379,Maa Radha Bhandar - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2025-12-25,Active,
RET-02380,Maa Saraswati Bhandar - 18,DIST-009,T-WB-07,Kirana Store,Asansol,713301,2025-12-25,Active,
RET-02381,Maa Saraswati Bhandar - 28,DIST-013,T-WB-10,Kirana Store,Kharagpur,721301,2025-12-25,Active,
RET-02382,Axom Udyog Store - 09,DIST-035,T-AS-03,Kirana Store,Nagaon,782001,2025-12-26,Active,
RET-02383,Maa Lakshmi Bhandar - 33,DIST-021,T-OD-02,Kirana Store,Jaleswar,756033,2025-12-26,Active,
RET-02384,Jai Vishnu Stores - 10,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2025-12-26,Active,
RET-02385,Jai Kali Stores - 17,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2025-12-26,Active,
RET-02386,Paul General Store - 08,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2025-12-26,Active,
RET-02387,Mukherjee General Store - 16,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2025-12-26,Active,
RET-02388,Das Store,DIST-034,T-AS-02,Kirana Store,Guwahati,781010,2025-12-27,Active,
RET-02389,Parida Brothers - 02,DIST-027,T-OD-04,Kirana Store,Cuttack,753002,2025-12-27,Active,
RET-02390,Rout Provision Store,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751003,2025-12-27,Active,
RET-02391,Nandi Brothers - 10,DIST-016,T-WB-13,Kirana Store,Bishnupur,722122,2025-12-27,Active,
RET-02392,Phukan Provision Store - 03,DIST-035,T-AS-03,Kirana Store,Nagaon,782003,2025-12-29,Active,
RET-02393,Das General Store - 10,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751007,2025-12-29,Active,
RET-02394,Dash Provision Store - 05,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751001,2025-12-29,Active,
RET-02395,Jai Shiva Stores - 05,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2025-12-29,Active,
RET-02396,Jai Vishnu Stores - 05,DIST-003,T-WB-03,General Store,Arambagh,712602,2025-12-29,Active,
RET-02397,Shree Durga Traders - 41,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741102,2025-12-29,Active,
RET-02398,Pal General Store - 12,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2025-12-29,Active,
RET-02399,Ghosh Brothers - 11,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-12-29,Active,
RET-02400,Shree Balaji Stores - 28,DIST-026,T-OD-04,Kirana Store,Cuttack,753001,2025-12-30,Active,
RET-02401,Maa Durga Bhandar - 50,DIST-028,T-OD-05,General Store,Bhubaneswar,751001,2025-12-30,Active,
RET-02402,Dakhin Kirana Bhandar - 12,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2025-12-30,Active,
RET-02403,Roy General Store - 02,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2025-12-30,Active,
RET-02404,Pal Brothers - 05,DIST-009,T-WB-07,Kirana Store,Asansol,713301,2025-12-30,Active,
RET-02405,Jai Durga Stores - 19,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2025-12-30,Active,
RET-02406,Bose & Sons - 14,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2025-12-30,Active,
RET-02407,Biswas Brothers - 17,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741102,2025-12-30,Active,
RET-02408,Shree Shiva Traders - 36,DIST-024,T-WB-18,Kirana Store,Siliguri,734003,2025-12-30,Active,
RET-02409,Mukherjee General Store - 17,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-12-30,Active,
RET-02410,Ghosh General Store - 13,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-12-30,Active,
RET-02411,Das Traders,DIST-034,T-AS-02,Kirana Store,Guwahati,781014,2025-12-31,Active,
RET-02412,Konwar Traders - 03,DIST-034,T-AS-02,Kirana Store,Guwahati,781005,2025-12-31,Active,
RET-02413,Maa Durga Bhandar - 55,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2025-12-31,Active,
RET-02414,Sahu & Sons - 04,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751007,2025-12-31,Active,
RET-02415,Shree Balaji Stores - 55,DIST-030,T-OD-06,Kirana Store,Khordha,752055,2025-12-31,Active,
RET-02416,Majumdar Provision Store - 08,DIST-008,T-WB-07,Kirana Store,Asansol,713302,2025-12-31,Active,
RET-02417,Banerjee Brothers - 12,DIST-011,T-WB-09,Kirana Store,Durgapur,713204,2025-12-31,Active,
RET-02418,Shree Lakshmi Traders - 30,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2025-12-31,Active,
RET-02419,Maa Mangala Bhandar - 16,DIST-027,T-OD-04,Kirana Store,Cuttack,753001,2026-01-01,Active,
RET-02420,Dash Provision Store - 07,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2026-01-01,Active,
RET-02421,Dey & Sons - 03,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2026-01-01,Active,
RET-02422,Haldar & Sons - 05,DIST-016,T-WB-13,Kirana Store,Bishnupur,722122,2026-01-01,Active,
RET-02423,Maa Saraswati Bhandar - 34,DIST-023,T-WB-17,General Store,Jangipur,742213,2026-01-01,Active,
RET-02424,Uttar Kirana Bhandar - 56,DIST-023,T-WB-17,General Store,Jangipur,742213,2026-01-01,Active,
RET-02425,Nabagram Kirana Bhandar - 54,DIST-024,T-WB-18,Kirana Store,Siliguri,734001,2026-01-01,Active,
RET-02426,Borah Store - 02,DIST-031,T-AS-01,Kirana Store,Guwahati,781009,2026-01-02,Active,
RET-02427,Axom Bazar Store - 02,DIST-032,T-AS-01,Kirana Store,Guwahati,781003,2026-01-02,Active,
RET-02428,Saha Brothers - 12,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2026-01-02,Active,
RET-02429,Sarkar Provision Store - 10,DIST-025,T-WB-19,Kirana Store,Malda,732101,2026-01-02,Active,
RET-02430,Axom Bazar Store - 03,DIST-033,T-AS-02,Kirana Store,Guwahati,781005,2026-01-03,Active,
RET-02431,Senapati Provision Store,DIST-020,T-OD-01,Kirana Store,Balasore,756001,2026-01-03,Active,
RET-02432,Sahu Brothers - 02,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2026-01-03,Active,
RET-02433,Maa Ganesh Bhandar - 08,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2026-01-03,Active,
RET-02434,Uttar Kirana Bhandar - 43,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2026-01-03,Active,
RET-02435,Paul General Store - 06,DIST-016,T-WB-13,Kirana Store,Bishnupur,722123,2026-01-03,Active,
RET-02436,Sen & Sons - 07,DIST-019,T-WB-16,Kirana Store,Baharampur,742101,2026-01-03,Active,
RET-02437,Mallick Brothers - 06,DIST-027,T-OD-04,Kirana Store,Cuttack,753001,2026-01-05,Active,
RET-02438,Jai Shiva Stores - 14,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2026-01-05,Active,
RET-02439,Pal & Sons - 07,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2026-01-05,Active,
RET-02440,Sahoo & Sons - 05,DIST-026,T-OD-04,General Store,Cuttack,753004,2026-01-06,Active,
RET-02441,Jai Saraswati Stores - 04,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2026-01-06,Active,
RET-02442,Ghosh Provision Store - 09,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2026-01-06,Active,
RET-02443,Jai Durga Stores - 16,DIST-011,T-WB-09,Kirana Store,Durgapur,713202,2026-01-06,Active,
RET-02444,Das & Sons - 10,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2026-01-07,Active,
RET-02445,Nabagram Kirana Bhandar - 52,DIST-024,T-WB-18,Kirana Store,Siliguri,734003,2026-01-07,Active,
RET-02446,Jai Durga Stores - 27,DIST-024,T-WB-18,Kirana Store,Siliguri,734004,2026-01-07,Active,
RET-02447,Borah General Store,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2026-01-08,Active,
RET-02448,Biswal General Store - 04,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751002,2026-01-08,Active,
RET-02449,Nabagram Kirana Bhandar - 16,DIST-005,T-WB-04,Kirana Store,Bardhaman,713103,2026-01-08,Active,
RET-02450,Paschim Kirana Bhandar - 26,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2026-01-08,Active,
RET-02451,Banerjee Provision Store - 08,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2026-01-08,Active,
RET-02452,Dakhin Kirana Bhandar - 42,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2026-01-08,Active,
RET-02453,Jai Jagannath Traders - 33,DIST-021,T-OD-02,Kirana Store,Jaleswar,756032,2026-01-09,Active,
RET-02454,Pradhan Provision Store,DIST-022,T-OD-03,Kirana Store,Bhadrak,756113,2026-01-09,Inactive,2026-03-20
RET-02455,Mohapatra & Sons - 05,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751003,2026-01-09,Active,
RET-02456,Maa Vishnu Bhandar - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712202,2026-01-09,Active,
RET-02457,Mahanta Traders,DIST-034,T-AS-02,Kirana Store,Guwahati,781007,2026-01-10,Active,
RET-02458,Saha Provision Store - 09,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2026-01-10,Active,
RET-02459,Chatterjee General Store - 15,DIST-024,T-WB-18,Kirana Store,Siliguri,734001,2026-01-10,Active,
RET-02460,Sharma General Store,DIST-031,T-AS-01,Kirana Store,Guwahati,781009,2026-01-12,Active,
RET-02461,Sharma Store - 03,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2026-01-12,Active,
RET-02462,Rout & Sons - 04,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2026-01-12,Active,
RET-02463,Maa Ganesh Bhandar - 43,DIST-031,T-AS-01,Kirana Store,Guwahati,781006,2026-01-13,Active,
RET-02464,Nayak General Store - 03,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751003,2026-01-13,Active,
RET-02465,Purba Kirana Bhandar - 47,DIST-025,T-WB-19,Kirana Store,Malda,732102,2026-01-13,Active,
RET-02466,Jena & Sons,DIST-027,T-OD-04,Kirana Store,Cuttack,753002,2026-01-14,Active,
RET-02467,Shree Radha Traders - 10,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2026-01-14,Active,
RET-02468,Dey Brothers - 11,DIST-013,T-WB-10,Kirana Store,Kharagpur,721305,2026-01-14,Active,
RET-02469,Pal General Store - 08,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2026-01-14,Active,
RET-02470,Deka Traders - 02,DIST-033,T-AS-02,Kirana Store,Guwahati,781007,2026-01-15,Active,
RET-02471,Saikia Store - 02,DIST-034,T-AS-02,Kirana Store,Guwahati,781007,2026-01-15,Active,
RET-02472,Mallick Brothers - 09,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751007,2026-01-15,Active,
RET-02473,Roy Brothers - 02,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2026-01-15,Active,
RET-02474,Paul & Sons - 14,DIST-014,T-WB-11,Kirana Store,Medinipur,721102,2026-01-15,Active,
RET-02475,Pradhan & Sons,DIST-028,T-OD-05,General Store,Bhubaneswar,751001,2026-01-16,Active,
RET-02476,Maa Lakshmi Bhandar - 42,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751001,2026-01-16,Active,
RET-02477,Chatterjee General Store - 11,DIST-011,T-WB-09,Kirana Store,Durgapur,713201,2026-01-16,Active,
RET-02478,Paul Brothers - 09,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2026-01-16,Active,
RET-02479,Mitra General Store - 14,DIST-025,T-WB-19,Kirana Store,Malda,732101,2026-01-16,Active,
RET-02480,Maa Vishnu Bhandar - 41,DIST-025,T-WB-19,General Store,Malda,732103,2026-01-16,Active,
RET-02481,Bordoloi Traders,DIST-031,T-AS-01,Kirana Store,Guwahati,781001,2026-01-17,Active,
RET-02482,Maa Durga Bhandar - 48,DIST-026,T-OD-04,Kirana Store,Cuttack,753004,2026-01-17,Active,
RET-02483,Jai Saraswati Stores - 06,DIST-002,T-WB-02,Kirana Store,Chinsurah,712102,2026-01-17,Active,
RET-02484,Nabagram Kirana Bhandar - 39,DIST-012,T-WB-10,Kirana Store,Kharagpur,721305,2026-01-17,Active,
RET-02485,Shree Lakshmi Traders - 43,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2026-01-17,Active,
RET-02486,Shree Balaji Stores - 16,DIST-021,T-OD-02,Kirana Store,Jaleswar,756033,2026-01-19,Active,
RET-02487,Parida & Sons - 03,DIST-022,T-OD-03,Kirana Store,Bhadrak,756100,2026-01-19,Active,
RET-02488,Saikia & Brothers - 02,DIST-035,T-AS-03,Kirana Store,Nagaon,782003,2026-01-20,Active,
RET-02489,Axom Traders Store - 05,DIST-036,T-AS-04,Kirana Store,Tezpur,784001,2026-01-20,Active,
RET-02490,Pal General Store - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2026-01-20,Active,
RET-02491,Biswas Provision Store - 05,DIST-004,T-WB-04,Kirana Store,Bardhaman,713103,2026-01-20,Active,
RET-02492,Uttar Kirana Bhandar - 15,DIST-005,T-WB-04,Kirana Store,Bardhaman,713102,2026-01-20,Active,
RET-02493,Dey Brothers - 10,DIST-013,T-WB-10,Kirana Store,Kharagpur,721305,2026-01-20,Active,
RET-02494,Mitra Provision Store - 16,DIST-025,T-WB-19,Kirana Store,Malda,732102,2026-01-20,Active,
RET-02495,Konwar & Brothers - 03,DIST-036,T-AS-04,Kirana Store,Tezpur,784001,2026-01-21,Active,
RET-02496,Dash & Sons - 03,DIST-030,T-OD-06,General Store,Khordha,752056,2026-01-21,Active,
RET-02497,Chakraborty General Store - 06,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2026-01-21,Active,
RET-02498,Shree Balaji Stores - 06,DIST-020,T-OD-01,Kirana Store,Balasore,756002,2026-01-22,Active,
RET-02499,Jai Jagannath Traders - 47,DIST-027,T-OD-04,Kirana Store,Cuttack,753004,2026-01-22,Active,
RET-02500,Haldar General Store - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712202,2026-01-22,Active,
RET-02501,Dey General Store - 05,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2026-01-22,Active,
RET-02502,Biswas & Sons - 13,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2026-01-22,Active,
RET-02503,Shree Saraswati Traders - 33,DIST-024,T-WB-18,Kirana Store,Siliguri,734004,2026-01-22,Active,
RET-02504,Jai Lakshmi Stores - 32,DIST-025,T-WB-19,Kirana Store,Malda,732102,2026-01-22,Active,
RET-02505,Hazarika Store,DIST-034,T-AS-02,Kirana Store,Guwahati,781010,2026-01-23,Active,
RET-02506,Deka General Store,DIST-035,T-AS-03,General Store,Nagaon,782003,2026-01-23,Active,
RET-02507,Choudhury & Brothers,DIST-035,T-AS-03,Kirana Store,Nagaon,782001,2026-01-23,Active,
RET-02508,Saikia & Brothers - 03,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2026-01-23,Active,
RET-02509,Kalita & Brothers,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2026-01-23,Active,
RET-02510,Barik Provision Store - 02,DIST-021,T-OD-02,Kirana Store,Jaleswar,756032,2026-01-23,Active,
RET-02511,Barik General Store - 02,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751002,2026-01-24,Active,
RET-02512,Maa Kali Bhandar - 35,DIST-018,T-WB-15,General Store,Krishnanagar,741102,2026-01-24,Active,
RET-02513,Kundu & Sons - 12,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2026-01-24,Active,
RET-02514,Biswal General Store - 02,DIST-022,T-OD-03,Kirana Store,Bhadrak,756113,2026-01-26,Active,
RET-02515,Mishra Brothers - 04,DIST-027,T-OD-04,Kirana Store,Cuttack,753004,2026-01-26,Active,
RET-02516,Das & Sons - 02,DIST-008,T-WB-07,Kirana Store,Asansol,713303,2026-01-26,Active,
RET-02517,Jai Radha Stores - 31,DIST-019,T-WB-16,Kirana Store,Baharampur,742101,2026-01-26,Active,
RET-02518,Baruah Store - 03,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2026-01-27,Active,
RET-02519,Senapati General Store - 02,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751003,2026-01-27,Active,
RET-02520,Dey General Store - 04,DIST-009,T-WB-07,Kirana Store,Asansol,713301,2026-01-27,Active,
RET-02521,Mondal General Store - 12,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2026-01-27,Active,
RET-02522,Pal & Sons - 08,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2026-01-27,Active,
RET-02523,Jai Jagannath Traders - 10,DIST-020,T-OD-01,Kirana Store,Balasore,756001,2026-01-28,Inactive,2026-03-29
RET-02524,Shree Balaji Stores - 36,DIST-027,T-OD-04,Kirana Store,Cuttack,753004,2026-01-28,Active,
RET-02525,Majumdar & Sons - 09,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2026-01-28,Active,
RET-02526,Maa Mangala Bhandar - 18,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2026-01-29,Active,
RET-02527,Maa Saraswati Bhandar - 16,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2026-01-29,Active,
RET-02528,Ghosh Provision Store - 14,DIST-011,T-WB-09,Kirana Store,Durgapur,713204,2026-01-29,Active,
RET-02529,Patra Brothers - 09,DIST-025,T-WB-19,Kirana Store,Malda,732103,2026-01-29,Active,
RET-02530,Sarkar Provision Store - 09,DIST-024,T-WB-18,Kirana Store,Siliguri,734004,2026-01-30,Active,
RET-02531,Phukan General Store - 03,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2026-02-02,Active,
RET-02532,Ghosh Brothers - 05,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2026-02-02,Active,
RET-02533,Dash Brothers - 02,DIST-021,T-OD-02,Kirana Store,Jaleswar,756033,2026-02-03,Active,
RET-02534,Das Provision Store - 20,DIST-027,T-OD-04,Kirana Store,Cuttack,753002,2026-02-03,Active,
RET-02535,Maa Saraswati Bhandar - 32,DIST-016,T-WB-13,Kirana Store,Bishnupur,722122,2026-02-03,Active,
RET-02536,Jai Saraswati Stores - 33,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2026-02-03,Active,
RET-02537,Sharma Store,DIST-034,T-AS-02,Kirana Store,Guwahati,781005,2026-02-04,Active,
RET-02538,Jai Jagannath Traders - 45,DIST-027,T-OD-04,General Store,Cuttack,753004,2026-02-04,Active,
RET-02539,Nayak Provision Store - 02,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2026-02-04,Active,
RET-02540,Maa Lakshmi Bhandar - 47,DIST-031,T-AS-01,Kirana Store,Guwahati,781006,2026-02-05,Active,
RET-02541,Shree Balaji Stores - 29,DIST-026,T-OD-04,Kirana Store,Cuttack,753001,2026-02-05,Active,
RET-02542,Mohapatra & Sons - 06,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751007,2026-02-05,Active,
RET-02543,Uttar Kirana Bhandar - 40,DIST-013,T-WB-10,Kirana Store,Kharagpur,721305,2026-02-05,Active,
RET-02544,Baruah & Brothers - 02,DIST-033,T-AS-02,Kirana Store,Guwahati,781005,2026-02-06,Active,
RET-02545,Sahu & Sons - 05,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751001,2026-02-06,Active,
RET-02546,Maa Tarini Bhandar - 13,DIST-030,T-OD-06,Kirana Store,Khordha,752055,2026-02-06,Active,
RET-02547,Jai Saraswati Stores - 12,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2026-02-06,Active,
RET-02548,Kundu Brothers - 11,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2026-02-06,Active,
RET-02549,Shree Lakshmi Traders - 34,DIST-015,T-WB-12,Kirana Store,Bankura,722102,2026-02-06,Active,
RET-02550,Medhi Provision Store,DIST-034,T-AS-02,Kirana Store,Guwahati,781007,2026-02-07,Active,
RET-02551,Choudhury Traders,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2026-02-07,Active,
RET-02552,Nandi & Sons - 03,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2026-02-07,Active,
RET-02553,Sarkar Provision Store - 05,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2026-02-07,Active,
RET-02554,Dey General Store - 03,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2026-02-07,Active,
RET-02555,Uttar Kirana Bhandar - 34,DIST-011,T-WB-09,Kirana Store,Durgapur,713201,2026-02-07,Active,
RET-02556,Maa Durga Bhandar - 44,DIST-023,T-WB-17,General Store,Jangipur,742214,2026-02-07,Active,
RET-02557,Jai Vishnu Stores - 26,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2026-02-07,Active,
RET-02558,Maa Shiva Bhandar - 43,DIST-025,T-WB-19,Kirana Store,Malda,732101,2026-02-07,Active,
RET-02559,Axom Udyog Store - 02,DIST-032,T-AS-01,Kirana Store,Guwahati,781001,2026-02-09,Active,
RET-02560,Deka & Brothers - 02,DIST-034,T-AS-02,Kirana Store,Guwahati,781014,2026-02-09,Active,
RET-02561,Parida Brothers,DIST-027,T-OD-04,Kirana Store,Cuttack,753001,2026-02-09,Active,
RET-02562,Patra Provision Store - 12,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2026-02-09,Active,
RET-02563,Nabagram Kirana Bhandar - 49,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2026-02-09,Active,
RET-02564,Maa Lakshmi Bhandar - 36,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2026-02-10,Active,
RET-02565,Jai Jagannath Traders - 15,DIST-020,T-OD-01,Kirana Store,Balasore,756002,2026-02-11,Active,
RET-02566,Maa Mangala Bhandar - 13,DIST-022,T-OD-03,Kirana Store,Bhadrak,756100,2026-02-11,Active,
RET-02567,Jena Brothers - 04,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751002,2026-02-11,Active,
RET-02568,Saha Brothers - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2026-02-11,Active,
RET-02569,Purba Kirana Bhandar - 31,DIST-012,T-WB-10,Kirana Store,Kharagpur,721302,2026-02-11,Active,
RET-02570,Majumdar Brothers - 15,DIST-019,T-WB-16,Kirana Store,Baharampur,742102,2026-02-11,Active,
RET-02571,Jai Shiva Stores - 34,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2026-02-11,Active,
RET-02572,Maa Ganesh Bhandar - 42,DIST-025,T-WB-19,Kirana Store,Malda,732103,2026-02-11,Active,
RET-02573,Maa Lakshmi Bhandar - 49,DIST-035,T-AS-03,Kirana Store,Nagaon,782003,2026-02-12,Active,
RET-02574,Mohapatra Provision Store - 02,DIST-021,T-OD-02,Kirana Store,Jaleswar,756033,2026-02-12,Active,
RET-02575,Maa Kali Bhandar - 20,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2026-02-12,Active,
RET-02576,Dey Provision Store - 09,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2026-02-12,Active,
RET-02577,Nandi Brothers - 11,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2026-02-12,Active,
RET-02578,Mukherjee General Store - 18,DIST-025,T-WB-19,Kirana Store,Malda,732102,2026-02-12,Active,
RET-02579,Bordoloi & Brothers - 03,DIST-036,T-AS-04,Kirana Store,Tezpur,784001,2026-02-13,Active,
RET-02580,Jai Jagannath Traders - 48,DIST-027,T-OD-04,General Store,Cuttack,753004,2026-02-13,Active,
RET-02581,Sahu General Store - 04,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751002,2026-02-13,Active,
RET-02582,Medhi Store - 04,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2026-02-14,Active,
RET-02583,Maa Kali Bhandar - 41,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2026-02-14,Active,
RET-02584,Jai Jagannath Traders - 55,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751007,2026-02-14,Active,
RET-02585,Jai Jagannath Traders - 64,DIST-030,T-OD-06,Kirana Store,Khordha,752055,2026-02-14,Active,
RET-02586,Sarkar Provision Store - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712102,2026-02-14,Active,
RET-02587,Axom Traders Store - 04,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2026-02-16,Active,
RET-02588,Saha General Store - 04,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2026-02-16,Active,
RET-02589,Uttar Kirana Bhandar - 29,DIST-008,T-WB-07,General Store,Asansol,713303,2026-02-16,Active,
RET-02590,Paul & Sons - 15,DIST-017,T-WB-14,Kirana Store,Kalyani,741249,2026-02-16,Active,
RET-02591,Haldar Brothers - 12,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2026-02-16,Active,
RET-02592,Majumdar General Store - 10,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741103,2026-02-16,Active,
RET-02593,Sen & Sons - 09,DIST-024,T-WB-18,Kirana Store,Siliguri,734001,2026-02-16,Active,
RET-02594,Mishra Provision Store - 04,DIST-022,T-OD-03,Kirana Store,Bhadrak,756113,2026-02-17,Active,
RET-02595,Chakraborty Brothers - 06,DIST-004,T-WB-04,Kirana Store,Bardhaman,713104,2026-02-17,Active,
